"uuid";"link";"number";"roadName";"km";"endKm";"latitude";"longitude";"occurrenceType";"length";"width";"height";"lane";"track";"branch";"kmReference";"direction";"occurrenceKind";"status";"approvalStep";"createdBy";"updatedBy";"firm";"subcompany";"job";"createdAt";"foundAt";"updatedAt";"executedAt";"notes";"dueAt";"price";"construction";"idInventory";"tipoPelicula1";"campanhaMonitoracao";"corPelicula1";"resultadoPelicula1";"estacao10faixaSinalizacaoEstacao1";"estacao10corFaixaEstacao1";"estacao10resultadoEstacao1";"estacao11faixaSinalizacaoEstacao1";"estacao11corFaixaEstacao1";"estacao11resultadoEstacao1";"estacao12faixaSinalizacaoEstacao1";"estacao12corFaixaEstacao1";"estacao12resultadoEstacao1";"estacao13faixaSinalizacaoEstacao1";"estacao13corFaixaEstacao1";"estacao13resultadoEstacao1";"estacao14faixaSinalizacaoEstacao1";"estacao14corFaixaEstacao1";"estacao14resultadoEstacao1";"estacao15faixaSinalizacaoEstacao1";"estacao15corFaixaEstacao1";"estacao15resultadoEstacao1";"estacao16faixaSinalizacaoEstacao1";"estacao16corFaixaEstacao1";"estacao16resultadoEstacao1";"estacao17faixaSinalizacaoEstacao1";"estacao17corFaixaEstacao1";"estacao17resultadoEstacao1";"estacao18faixaSinalizacaoEstacao1";"estacao18corFaixaEstacao1";"estacao18resultadoEstacao1";"estacao19faixaSinalizacaoEstacao1";"estacao19corFaixaEstacao1";"estacao19resultadoEstacao1";"estacao110faixaSinalizacaoEstacao1";"estacao110corFaixaEstacao1";"estacao110resultadoEstacao1";"estacao111faixaSinalizacaoEstacao1";"estacao111corFaixaEstacao1";"estacao111resultadoEstacao1";"bordoDireitoMedia";"bordoEsquerdoMedia";"eixoMedia";"eixo2Media";"eixo3Media";"eixo4Media";"resultadoGeralLongitudinal";"mediaEscamas";"mediaLinhas";"resultadoEscamas";"resultadoLinhas";"resuladoGeralZebrado";"bordo";"resultadoGeralDispositivos";"resultadoMarcasViarias";"tipoSinHorizontal";"dispositivoEntrada";"dispositivoSaida";"elementoRefletivoBarreiraNj";"exposedArmour";"desagregation";"refletoresBarreiraNj";"corrosao";"alignment";"fixacao";"parafuso";"mediaPelicula2";"mediaPelicula3";"mediaPelicula4";"resultadoPelicula2";"resultadoPelicula3";"resultadoPelicula4";"mediaMarcasViarias";"media1";"media2";"resultado1";"resultado2";"area";"estadoChapa";"estadoSuporte";"tipoInspecao";"condicaoMesoestrutura";"condicaoInfraestrutura";"estadoGeralConservacaoDren";"atendimentoNormasAbnt";"quantidadePostesDefeito";"energiaNorma";"spdaNorma";"atendimentoPadAceExNbr";"situacaoAcesso";"faixaOcupada";"situacaoOcupacao";"areaFaixaDominioOcupada";"areaFaixaNaoEdificavelOcupada";"desnivel";"condicoesGerais";"extensaoContencao";"alturaContencao";"condicaoDrenagemSuperficial";"condicaoDrenagemSubterranea";"presencaAgua";"nivelRisco";"riscoOutrosElementosAlemRodovia";"ok";"estadoConservacaoMontante";"estadoConservacaoJusante";"okMontante";"okJusante";"oaeNumero";"nomeOae";"condicoesEstabilidadeGeral";"condicoesConservacaoGeral";"nivelVibracaoTabuleiroGeral";"notaTecnicaGeral";"notaTecnicaLaje";"notaTecnicaVigPrincipal";"notaTecnicaMesoestrutura";"notaTecnicaInfraestrutura";"notaTecnicaPistaAcesso";"guardaCopoParametros";"drenagemLimpezaParametros";"placaGabaritoVerParametros";"juntasDilatacaoParametros";"aparelhosApoioParametros";"acoesSeremTomadasParametros";"generalState";"alturaCondicao";"trincasCondicao";"refletoresCondicao";"ferrugemCondicao";"amassadosCondicao";"resultadoGeralPeliculas";"dZero";"iri";"atr";"tr";"igg";"hs";"vrd";"degrau";"icpMedio";"defeitosSeveridade0None";"defeitosSeveridade1None";"defeitosSeveridade2None";"defeitosSeveridade3None";"defeitosSeveridade4None";"mediaPelicula1";"identificacao";"tipoIts";"amount";"modeloTunel";"pavimentacaoTunel";"tipoDrenagemInterna";"tipoDrenagemExterna";"tipoIluminacao";"tipoPoste";"quantidadeLuminarias";"quantidadeLampadas";"quantidadePostes";"descricaoEdificacao";"descricaoInstalacaoEletrica";"tipoEdificacao";"areaEdificada";"tipoConstrucao";"tipoAcesso";"superficieAcesso";"tipoOcupacao";"tipoConstrucaoOcupacao";"acostamento";"numeroFaixas";"faixaSeguranca";"larguraMarginal";"calcadas";"cercaExistente";"tipoVegetacao";"inclinacao";"tipoTerraplano";"tipoRelevo";"tipoContencao";"drenagemSuperficial";"drenagemSubterranea";"tipoDrenagem";"tipoBueiro";"dimensoesMontante";"materialMontante";"dimensoesJusante";"materialJusante";"tipoEstrutura";"tipoEps";"tipoSinalizacaoVertical";"materialChapa";"diametro";"areaRetangular";"areaTriangular";"areaCircular";"materialSuporte";"tipoZebrado";"areaZebrado";"tipoMarcaViaria";"areaMarca";"relationships.job.data.id";"medicaoSpda";"minimoMarcasViarias";"colorMarcaViaria";"drainageStatus";"nomeRazaoSocial";"revestimento";"color";"estadoGeralConservacao"
"0007d263-eff4-4e6c-afcb-067891f00c71";"https://app.kartado.com.br/#/SharedLink/Reporting/0007d263-eff4-4e6c-afcb-067891f00c71/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.100997";"BR-116/MG";"551";"551.978";"-19.98575";"-42.14359";"Monitoração de Drenagem Superficial";"400";"0.2";"0.5";"Não se aplica";"";"";"";"Sul";"Monitoração";"Executado";"Compartilhado com ANTT";"Vidal Valério";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-18T10:15";"2023-09-18T10:15";"2025-11-05T23:37";"2023-09-18T10:15";"";"";"0";"";"9fdb7cc6-9b10-4b91-8497-f1f900635769";"";"Monitoração 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"true";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SJ BR 116 MG 551+578 S";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Sarjeta";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"0007f815-aaeb-49db-ba53-34f085057018";"https://app.kartado.com.br/#/SharedLink/Reporting/0007f815-aaeb-49db-ba53-34f085057018/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.86994";"BR-465/RJ";"21.835";"21.835";"-22.859417592409567";"-43.60169917725126";"Monitoração de Sinalização Vertical";"";"3";"1.5";"Não se aplica";"";"";"";"Norte";"Monitoração";"Executado";"Compartilhado com ANTT";"Lucas Pereira Luiz";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-17T19:33";"2023-09-17T19:33";"2025-11-05T23:37";"2023-09-17T19:33";"Arquivo: SV - BR-465-RJ - NORTE | Descrição: ADVERTÊNCIA";"";"0";"";"6875d247-207c-439c-b861-48414d73e7a1";"I";"Monitoração 1";"Amarela";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"";"";"";"";"";"";"";"";"4.5";"Regular";"Bom";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"99.42";"SV 465 RJ 021+835 N 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Advertência";"Aço";"";"";"";"";"Madeira";"";"";"";"";"";"";"";"";"";"";"";"";""
"00084195-05a7-4d90-91bd-7c70976401fb";"https://app.kartado.com.br/#/SharedLink/Reporting/00084195-05a7-4d90-91bd-7c70976401fb/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.88814";"BR-116/RJ";"118.9";"118.9";"-22.61229331570639";"-43.03330150454175";"Monitoração de Sinalização Vertical";"";"2.5";"0.95";"Não se aplica";"";"";"";"Sul";"Monitoração";"Executado";"Compartilhado com ANTT";"Lucas Pereira Luiz";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-17T19:34";"2023-09-17T19:34";"2025-11-05T23:37";"2023-09-17T19:34";"Arquivo: SV - BR-116-RJ - SUL | Descrição: ORIENTAÇÃO";"";"0";"";"ee2937cf-cf12-40fb-995a-8a9031e526f7";"I";"Monitoração 1";"Verde";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"940.2";"0";"0";"Aprovado";"";"";"";"";"";"";"";"2.38";"Bom";"Bom";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"112.4";"SV 116 RJ 118+900 S 9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Orientação";"Aço";"";"";"";"";"Madeira";"";"";"";"";"";"";"";"";"";"";"";"";""
"000878a9-6f6b-4998-b4fd-611317fb7cbc";"https://app.kartado.com.br/#/SharedLink/Reporting/000878a9-6f6b-4998-b4fd-611317fb7cbc/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.70157";"BR-116/RJ";"103.282";"103.282";"-22.50320803";"-42.99997365";"Monitoração de Sinalização Vertical";"";"0.3";"0.9";"Não se aplica";"";"";"";"Sul";"Monitoração";"Executado";"Compartilhado com ANTT";"Luiza Franco Suporte";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-17T17:01";"2022-09-17T17:01";"2025-11-05T23:37";"2022-09-17T17:01";"";"";"0";"";"20e515c8-698a-4795-ab74-e68904110d05";"X";"Monitoração 0 (Inicial)";"Amarela";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"";"";"";"";"";"";"";"";"";"Bom";"Bom";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"597.6";"SV 116 RJ 103+282 S 2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aço";"";"";"0.135";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"0008ef0e-d56d-4b98-9690-33f44b4bf1bc";"https://app.kartado.com.br/#/SharedLink/Reporting/0008ef0e-d56d-4b98-9690-33f44b4bf1bc/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2026.07943";"BR-116/MG";"500.77";"500.77";"-19.57061314";"-42.12109789";"Monitoração de Faixa de Domínio - Acessos";"";"";"";"Não se aplica";"";"";"";"Norte";"Monitoração";"Executado";"Criado";"Arthur Barros";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2026-07-02T20:28";"2026-07-02T20:23";"2026-07-02T20:32";"2024-07-01T00:00";"";"";"0";"";"349128d5-1551-466d-be20-287d44d0fa2f";"";"Monitoração 2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Periódica";"";"";"";"";"";"";"";"";"Irregulares/não autorizados, necessitando de analise do projeto perante normas técnicas vigentes (DNIT, ABNT e ANTT)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"AC 116 MG 500+753 N 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Público";"Não Pavimentado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Prefeitura Municipal De Inhapim";"";"";""
"00098eeb-1d77-4db6-aa0e-27d6bbbe11b1";"https://app.kartado.com.br/#/SharedLink/Reporting/00098eeb-1d77-4db6-aa0e-27d6bbbe11b1/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.137425";"BR-116/MG";"769.233";"769.2365";"-21.55051947676765";"-42.67014135494067";"Monitoração de Sinalização Horizontal - Marcas Viárias";"3.5";"1";"";"Pista";"";"";"";"Sul";"Monitoração";"Executado";"Compartilhado com ANTT";"Luiza Franco Suporte";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-19T18:25";"2025-09-19T18:25";"2025-11-05T23:37";"2022-09-19T18:25";"Sinalização LEG";"";"0";"";"feb1cfcb-ff8b-4683-8ca6-4641d8d990d8";"";"Monitoração 0 (Inicial)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Reprovado";"Marca Viária";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"12";"";"";"";"";"3.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SH 116 MG 769,233 S 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"0009d536-b290-4331-b4cf-d878bada8e74";"https://app.kartado.com.br/#/SharedLink/Reporting/0009d536-b290-4331-b4cf-d878bada8e74/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.134100";"BR-116/RJ";"79";"79";"-22.37702477";"-42.95214775";"Monitoração de Pavimento Flexível";"";"";"";"Não se aplica";"";"";"";"Decrescente";"Monitoração";"Executado";"Compartilhado com ANTT";"Vidal Valério";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-19T08:43";"2022-09-19T08:43";"2025-11-05T23:37";"2022-09-19T08:43";"Relatório Dc: RT_ECRM_FWD_BR-116 RJ_R01 | Relatório IRI: RT_ECRM_IRI_BR-116 RJ | Relatório trincamento: RT_ECRM_Condições de Superfície_BR-116 RJ | Relatório ATR: RT_ECRM_Condições de Superfície_BR-116 RJ | Relatório IGG: RT_ECRM_IGG_BR-116 RJ";"";"0";"";"4a508055-3761-415b-8c9f-4b1ac2ce1742";"";"Monitoração 0 (Inicial)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"BR-116/RJ79DF1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"000a20fa-fab6-49bf-9e62-f7e587c99680";"https://app.kartado.com.br/#/SharedLink/Reporting/000a20fa-fab6-49bf-9e62-f7e587c99680/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.18009";"BR-116/RJ";"25.64";"25.64";"-22.04151245";"-42.78264134";"Monitoração de Sinalização Vertical";"";"0.5";"0.6";"Não se aplica";"";"";"";"Norte";"Monitoração";"Executado";"Compartilhado com ANTT";"Luan Poletti";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-13T21:12";"2024-09-13T21:12";"2025-11-05T23:37";"2024-09-13T21:12";"";"";"0";"";"bd9f9149-42bf-495d-82b6-5f8200fc827f";"III";"Monitoração 2";"Amarela";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"";"";"";"";"";"";"";"";"";"Ruim";"Bom";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"584";"SV 116 RJ 025+640 N 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Dispositivos Auxiliares";"ACM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"000a40b8-4f96-4069-8855-dd22e69e55c3";"https://app.kartado.com.br/#/SharedLink/Reporting/000a40b8-4f96-4069-8855-dd22e69e55c3/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.48672";"BR-116/MG";"571.622";"571.38";"-20.12305";"-42.17657";"Monitoração de Terraplenos e Estruturas de Contenção";"242";"";"25";"Não se aplica";"";"";"";"Norte";"Monitoração";"Executado";"Compartilhado com ANTT";"Arthur Barros";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-16T22:59";"2025-09-16T22:59";"2025-11-05T23:37";"2024-09-16T22:59";"";"";"0";"";"434836c8-cae3-4f39-9c19-83ee4522b186";"";"Monitoração 2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Periódica";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Insuficiente";"";"";"R1 - Risco baixo";"false";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"TP BR 116 MG 571+622 N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Arbórea";"60";"Corte";"Ondulado";"";"Inexistente";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"000a7763-a014-4e91-ba0c-28db536c95af";"https://app.kartado.com.br/#/SharedLink/Reporting/000a7763-a014-4e91-ba0c-28db536c95af/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.70743";"BR-116/RJ";"94.595";"94.595";"-22.46634868";"-43.0007751";"Monitoração de Sinalização Vertical";"";"";"";"Não se aplica";"";"";"";"Sul";"Monitoração";"Executado";"Compartilhado com ANTT";"Luiza Franco Suporte";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-17T17:02";"2022-09-17T17:02";"2025-11-05T23:37";"2022-09-17T17:02";"";"";"0";"";"dddfe20f-6fd7-4253-ba8f-c2d108f69825";"X";"Monitoração 0 (Inicial)";"Vermelha";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"883";"0";"0";"Aprovado";"";"";"";"";"";"";"";"";"Bom";"Bom";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"249";"SV 116 RJ 094+595 S 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACM";"1";"";"";"0.785";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"000aed83-44ce-469a-809c-52dcb0be4aef";"https://app.kartado.com.br/#/SharedLink/Reporting/000aed83-44ce-469a-809c-52dcb0be4aef/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.13446";"BR-116/MG";"760.82";"760.82";"-21.52308994";"-42.61835829";"Monitoração de Sinalização Vertical";"";"";"";"Não se aplica";"";"";"";"Norte";"Monitoração";"Executado";"Compartilhado com ANTT";"Luan Poletti";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-13T20:51";"2024-09-13T20:51";"2025-11-05T23:37";"2024-09-13T20:51";"";"";"0";"";"94add91b-51a7-4d2c-827f-ead83ee8dc00";"III";"Monitoração 2";"Vermelha";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1132.6";"0";"0";"Aprovado";"";"";"";"";"";"";"";"";"Bom";"Bom";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"196.8";"SV 116 MG 760+820 N 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Regulamentação";"ACM";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"000afb3c-8b2a-49da-9568-eb105bdc4a94";"https://app.kartado.com.br/#/SharedLink/Reporting/000afb3c-8b2a-49da-9568-eb105bdc4a94/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.24435";"BR-116/RJ";"124.13";"124.13";"-22.64516234";"-43.06887751";"Monitoração de Sinalização Vertical";"";"";"";"Não se aplica";"";"";"";"Sul";"Monitoração";"Executado";"Compartilhado com ANTT";"Luan Poletti";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-15T09:14";"2024-09-15T09:14";"2025-11-05T23:37";"2024-09-15T09:14";"";"";"0";"";"bd5dbadf-ea3a-40e6-922b-011478a88211";"III";"Monitoração 2";"Vermelha";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"558.2";"0";"0";"Aprovado";"";"";"";"";"";"";"";"";"Bom";"Bom";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"123.8";"SV 116 RJ 124+130 S 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Regulamentação";"ACM";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"000df582-cac6-4316-bc97-ae252e7b2b43";"https://app.kartado.com.br/#/SharedLink/Reporting/000df582-cac6-4316-bc97-ae252e7b2b43/show?company=b9e4cd95-cb76-4dae-88e2-fd76c9a08110";"ERM-MONI-2025.80903";"BR-116/MG";"465.2";"465.2";"-19.280669062011324";"-42.07044934592108";"Monitoração de Sinalização Vertical";"";"2";"1.2";"Não se aplica";"";"";"";"Sul";"Monitoração";"Executado";"Compartilhado com ANTT";"Lucas Pereira Luiz";"";"Ecovias Rio Minas";"Ecovias Rio Minas";"";"2025-09-17T18:28";"2023-09-17T18:28";"2025-11-05T23:37";"2023-09-17T18:28";"Arquivo: SV - BR-116-MG - SUL | Descrição: ADVERTÊNCIA";"";"0";"";"00340b70-47ec-4dfb-81b4-05dae29a4f63";"III";"Monitoração 1";"Amarela";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"";"";"";"";"";"";"";"";"2.4";"Bom";"Bom";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aprovado";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"601.8";"SV 116 MG 465+200 S 1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Advertência";"Aço";"";"";"";"";"Madeira";"";"";"";"";"";"";"";"";"";"";"";"";""
